-10.3637	-26.0279	-34.3861	59.1566	-50.8127	-48.6776	-69.3972	18.0073	-71.8838	-10.1489	-76.3175	-91.396	-57.3446	-15.9171	54.0848	-64.9679	94.2657	43.2654	-27.7057	-33.6235	-34.656	107.32	-94.5074	-18.6678	24.6693	-44.8063	27.9318	-65.7373	78.269	-42.7785	1.60846	1.00833	-89.7073	-74.2597	-53.3299	57.1317	33.3234	-27.7782	49.6068	-33.4813	-29.6234	90.1714	-37.7822	69.3587	7.43944	33.8039	120.296	-4.39454	9.80446	22.3579	66.9449	-37.0004	-40.082	49.7455	-44.5142	-38.1245	-9.8898	-15.0002	-30.6842	-27.771	96.4185	-6.65629	30.5663	-4.16023	-7.7873	143.889	-18.7721	24.2072	10.7978	-19.8432	-26.0833	33.5476	-16.4758	-5.6188	40.3071	-76.3513	-42.7251	-64.6181	71.8256	-25.4163	17.1078	39.0833	9.72555	138.622	13.5364	-65.3606	79.2053	-12.8467	99.4005	75.157	7.46064	82.4811	-48.9582	-3.02085	-42.8271	14.8239	-93.5115	-48.0906	40.4694	-25.6908	-91.4592	22.4189	30.9832	22.8008	-93.4592	8.47633	79.2206	-25.6625	-11.8066	-64.7308	105.456	-30.8559	-47.191	66.6296	-6.65581	11.616	-51.6363	75.6507	-3.15249	-8.99394	35.8769	-90.8771	-30.0744	78.8419	115.593	101.001	-25.6251	-64.6558	
18.4307	-68.4566	-30.7699	-51.9282	-65.2414	-52.0445	-65.0062	60.6061	-103.306	42.0365	-24.2181	-3.59413	-114.799	116.551	-97.5218	-37.5944	0.217829	-82.0	26.4343	29.5997	15.6534	34.1624	67.9575	87.2467	-87.4279	-63.6255	-47.8553	-21.4474	-66.0967	-75.765	-62.8596	78.0633	-7.23837	43.8507	-109.256	-49.5893	105.334	-55.9154	-0.395012	-113.224	100.16	-25.347	31.695	13.6977	-35.4809	59.8153	-26.1072	-33.5867	-7.65957	8.51934	122.285	6.34104	45.1962	61.0836	-39.5774	-43.2678	-12.8771	-70.6882	61.5308	29.0863	-22.4494	-0.946335	-26.3253	94.0349	45.3466	-10.9896	-85.2709	29.58	68.9415	37.0591	66.7165	37.0247	-0.484904	94.5284	48.8515	94.2371	28.1594	21.4057	-79.9019	12.9831	18.9401	-91.6726	21.7754	-71.0866	-35.7155	-16.8951	20.7783	-40.9219	49.9837	-49.5319	-13.6194	18.801	-40.6775	-40.3137	-14.976	1.58013	-49.6916	29.3064	33.8859	-106.541	-65.3347	-41.5593	55.0677	-56.6751	-67.4133	109.675	46.1947	-38.3411	-11.9836	-34.792	-15.3668	35.8639	4.83329	-2.53446	-35.1098	-6.55296	-19.0873	-24.5572	67.1919	-91.5978	-78.9465	59.3408	50.8464	21.2709	21.8396	-94.7271	30.9763	-30.2097	
-1.32879	3.53573	3.73548	3.89756	5.04538	-0.279817	-5.28535	-2.04772	6.604	-2.63845	-3.20785	-0.0978818	4.68907	0.988284	-1.76128	4.87963	3.9951	3.78162	0.233787	0.865	-2.13164	-2.9293	1.71862	3.05353	-0.0161549	-1.82872	3.01808	3.41249	-6.59103	0.151909	1.41668	-4.68161	-0.0961986	-4.13565	-0.578665	-1.95361	8.86539	0.445044	-3.31741	4.69453	5.71061	0.852018	-0.438374	-2.83993	1.60843	1.38245	-2.57323	-6.26273	2.37082	-0.692788	0.055427	-2.5294	1.19101	-1.07378	-3.29401	-1.04636	-1.01655	-5.39036	2.73281	1.48372	0.0406212	-3.22713	-2.16396	5.21557	-1.69515	0.646498	0.536873	-0.624771	-4.78343	0.236189	-1.4244	3.36627	3.80456	2.89547	-8.00426	-0.176666	-0.239987	-1.14077	1.09929	0.65082	0.691668	3.74848	0.96567	2.67229	-1.12711	3.60053	1.24847	-2.86264	-4.53916	4.91736	4.84536	-0.34	-0.853608	0.733434	-1.19668	-3.79321	3.23107	-0.786027	3.1588	-5.75837	3.57247	2.06582	1.80805	3.06257	3.11964	-1.65246	3.21974	2.12593	5.86752	-1.29448	-2.49028	-5.95164	5.28466	3.84303	-7.27794	-7.75094	1.44662	3.64743	-1.31578	-0.157027	5.18682	0.496309	-2.68809	1.78942	-0.357806	-0.862517	-1.12177	0.0793872	
-58.2922	-49.8779	57.9733	-32.2143	-16.9523	-62.7537	-63.0999	-28.5944	-38.0956	-3.36712	1.76532	-66.6105	97.9764	-47.3777	45.1121	-80.3505	-104.47	-5.35773	-96.2848	-11.384	55.3128	-103.989	55.5809	47.6654	-32.6012	-48.2809	52.2306	-73.2377	-35.9433	-26.1945	-82.0919	101.863	42.9299	5.86832	91.4511	17.2203	-46.5976	35.9247	98.9387	-96.9588	-90.8924	66.3555	58.1654	-0.312899	51.9171	-17.5385	-47.4675	65.2134	-38.8033	57.2969	21.2127	-94.0124	58.4189	-29.9158	-23.5416	7.06506	31.1033	16.1449	-47.2282	-3.36745	4.75944	-9.4673	-105.663	16.8043	-30.9671	1.83005	5.20618	44.3996	23.8586	-12.5447	83.6946	-11.2156	-70.8657	16.0237	21.4736	90.301	-24.569	25.5645	117.732	46.5431	-120.63	-59.991	-27.6601	40.7987	26.0954	4.82303	-55.7426	-140.212	53.7433	-42.1318	44.2154	120.857	64.2645	-24.5295	22.538	63.9297	31.2394	6.81539	76.8824	-52.1097	-123.318	-53.6114	-41.8283	-75.8158	34.0869	-47.1893	-11.3836	-26.9002	-9.11303	4.95206	70.3823	3.66553	62.1319	-4.30263	27.2069	-11.5744	36.7694	-20.7815	28.6129	77.0235	51.4412	27.1347	72.6298	17.048	-30.125	75.7854	-35.1956	34.1875	
-1.33736	3.49872	2.65854	3.05308	5.42337	-1.79405	-2.82364	-1.20167	6.58144	-1.15122	-2.42491	-0.670046	2.86352	0.4857	-2.34499	4.93223	1.93319	3.86019	-0.0961282	-0.127331	-2.47094	-2.96865	0.788709	1.75182	0.167657	-0.21343	3.53406	2.0095	-5.77915	0.457005	1.16794	-3.18656	-0.107308	-3.13856	-1.17667	-1.20582	7.40714	-1.14087	-1.40926	4.0501	3.87702	1.61173	0.130554	-1.92104	1.47073	0.113113	-1.87664	-3.89155	2.53799	-0.82335	-1.34341	-3.55154	0.624726	-2.00641	-2.25263	-0.640204	0.41323	-2.09748	2.02927	2.59318	-0.341345	-1.19139	-0.0655485	3.69154	-1.62127	0.666046	0.312549	-0.855044	-3.61695	0.440486	-0.63704	2.40762	2.46506	0.778553	-6.11488	-1.20133	0.157464	-1.07883	1.10942	0.158967	0.049342	4.70951	1.79627	2.32033	-0.8231	3.26407	1.10822	-1.05467	-4.55716	3.58272	3.13392	-0.385448	-2.79955	0.917787	0.165233	-2.69651	2.94498	-1.68593	1.81179	-3.94038	2.69679	2.42188	1.72924	2.22126	2.17057	0.578898	3.3666	1.98214	5.49706	-0.392436	-2.56666	-5.925	4.75709	3.87393	-5.02414	-5.46352	2.85628	3.46499	0.180102	-2.04672	4.20488	1.24472	-1.88715	1.51575	-0.988068	-0.0904802	-1.11073	-0.866145	
-1.2397	0.364212	-0.177791	-4.09452	3.92035	-0.677089	3.28697	0.415356	5.81071	-3.71638	-0.870221	3.40469	0.347538	-0.830761	-4.52782	8.07936	2.78271	1.87331	-0.402692	-1.86177	-1.61048	0.0888325	-1.38274	-3.66325	2.40494	-0.767876	0.414455	1.10737	-0.679916	0.939458	-1.90765	-1.50712	0.656989	0.194077	-2.17568	-1.73478	1.19307	-3.8338	2.24927	4.20429	-0.608399	-2.43002	3.37709	-2.93199	-1.57831	-2.99904	1.40915	1.43155	-0.874156	-1.0726	-2.85577	-3.53345	-1.13719	-3.64216	2.00164	1.25074	0.161103	3.05921	0.297486	1.73562	3.01588	0.0470461	2.22768	-0.0371677	1.31918	-1.63838	1.42106	0.0523022	-1.33521	1.39165	-4.94379	-0.41747	2.00479	-2.31638	-0.215639	-2.17867	1.77074	2.6081	2.47648	-0.184885	0.316541	1.14808	2.61998	1.08283	2.54454	1.4346	-3.52923	4.99285	-0.937472	0.906546	-3.69509	-1.06919	-3.91857	-1.9902	4.97206	2.07499	-0.637811	0.00644145	-0.893665	2.46665	0.698163	0.938627	-0.432169	-2.15639	-2.67973	-0.814263	2.03511	3.98826	0.593423	-0.137274	-1.97069	-3.68209	-0.268939	0.111807	0.509791	2.0199	3.759	0.838172	-0.541796	-5.0156	1.36122	-0.340667	1.59381	2.65534	-2.26924	0.249736	0.362003	-1.11531	
-3.04304	-2.38913	-9.52391	-9.90392	2.58505	-1.39135	-1.81245	4.35114	5.64838	-9.61339	-4.79206	8.19438	3.71703	-9.24899	5.94249	13.3764	4.40315	4.19756	-4.90968	-4.51258	-1.47591	4.37129	0.0685851	1.08281	0.866762	-12.4986	2.58724	5.59246	1.57211	1.7486	-1.74472	1.27553	3.63756	-0.505566	-2.62652	-0.516874	6.44109	-4.34834	-2.48973	4.53836	10.2415	-6.11775	3.18778	-9.47162	-7.00103	-1.23599	7.4878	-4.43464	-4.4295	0.0699186	-3.24642	-4.85649	2.07745	-5.36276	-2.09188	-4.41841	-2.85632	-2.78547	-2.21924	-1.37486	2.65168	-3.02648	1.48852	6.97797	-2.22071	0.189554	-3.64068	6.44779	3.22441	3.81973	-0.174416	-0.448556	-1.48623	-4.59914	-1.47349	-10.773	5.94905	3.46992	-1.21496	-6.18996	3.29421	1.96008	-4.24315	-0.526179	3.36475	-0.388817	-1.3574	2.16932	-0.20447	2.05734	-2.90462	-1.59672	4.45054	-0.805655	5.99237	-6.3812	-3.74794	5.58742	-1.84951	-0.923413	-3.70374	9.08585	-2.60229	-1.15222	-4.20277	-1.09275	-0.862466	2.35528	-6.80991	5.45294	-2.10813	-6.02924	-3.9437	-2.41405	0.521144	-5.38038	1.50141	-5.23463	8.06908	-2.68434	8.34358	1.52216	-3.34984	2.83509	0.56368	-0.244104	-1.07856	0.196077	
0.733819	-1.03816	0.485613	-4.85635	4.91146	-0.427711	2.84527	-0.929249	4.77989	-3.25258	-0.82167	4.21535	-0.790823	-0.771164	-5.37921	6.29598	2.78434	1.79926	-0.687955	-1.18265	-0.743924	1.14674	-2.60171	-4.12449	3.79737	-1.85039	2.33606	1.00621	-1.14604	1.018	-2.30756	-2.05048	-0.381597	1.04963	-0.688579	-1.97588	0.22803	-3.50406	0.428348	4.86966	-0.211403	-1.81572	4.53123	-1.25082	-3.15599	-2.65959	2.26054	2.53938	-1.67209	0.186649	-2.19826	-3.56589	-1.28203	-2.32651	4.27576	0.221186	-0.499778	4.94291	0.648081	1.03244	2.08903	0.313145	2.10486	-1.0751	2.53213	-0.622459	1.61959	-0.596468	-0.474396	2.49452	-6.25411	-1.44234	0.00331739	-2.5729	0.00896408	-1.72977	0.722016	2.39431	2.62185	1.42493	1.21189	0.601364	1.49314	1.60098	1.98968	1.18902	-3.02147	5.2522	-1.12495	0.986956	-2.76168	-0.718636	-4.2736	-1.85463	5.0035	1.92613	-1.21782	-0.107057	-2.11506	3.75537	1.72563	1.33483	1.12077	-0.659292	-3.16025	-1.19436	1.72952	4.57374	0.760678	1.09233	-2.34205	-3.39541	-0.146871	-1.00183	0.931608	2.76369	3.52515	1.58963	0.676172	-5.60761	0.897716	-1.16423	2.62622	2.08744	-1.8218	0.482352	-1.05599	-1.186	
11.9327	-71.2872	83.9275	-33.3298	106.165	-25.3314	-58.1543	40.6983	-39.436	17.9422	99.1817	51.0707	-3.73918	76.6142	-15.7318	-60.8623	-42.0912	31.8306	15.3824	57.7012	13.9271	43.8808	43.3079	-18.2902	-51.348	4.839	62.2787	30.7395	-101.801	-23.6715	-38.2695	-56.31	-31.3185	-18.0519	-25.3934	-72.0965	11.4127	-40.9544	19.3524	42.1076	-109.75	55.454	59.5135	72.4164	-26.4429	-32.1956	-40.0986	-25.8617	-49.4856	33.1169	86.4056	40.3894	17.5681	-33.5823	-55.5762	11.5231	131.903	-39.1789	-1.50539	-66.2275	97.206	-71.4577	-55.8464	-104.865	70.0911	-30.385	-14.3457	-72.9943	99.753	-57.777	50.6228	-69.7195	-78.8303	-68.0837	64.4572	57.0821	-25.3398	-38.5778	-143.285	-23.0414	60.0361	107.44	-43.75	14.5685	16.8366	62.4741	-5.07939	-16.9409	-37.8332	-63.2785	-19.36	-11.6946	-74.3039	-11.3471	-46.1803	37.7347	21.6143	106.211	17.9215	53.842	-8.51256	-3.42837	49.497	82.2242	9.93089	57.8042	-25.305	30.5657	-64.7312	4.91745	99.9097	-52.0416	-50.8005	-30.5905	-67.3224	-56.6019	-0.84156	-53.3515	78.5269	11.6754	-57.1846	34.2984	59.2788	44.8688	-38.9007	-54.1106	-81.0581	-83.6432	
24.8115	35.5258	0.51541	79.3824	-61.293	35.0504	48.2892	-2.73475	45.2633	-57.4918	-32.1285	-38.8466	24.8857	-64.4075	-45.2948	-106.071	-78.6483	-22.1306	-58.8536	-21.643	56.4735	-70.6255	-96.0447	-70.6174	46.5202	8.73159	2.39625	-54.1444	-46.2946	8.4832	80.0568	75.0051	-50.3593	-12.9429	51.4158	-0.193085	-88.4333	-8.19474	91.35	65.3096	23.006	-43.63	-57.565	-38.0494	-5.01539	-6.65551	-39.3722	18.1074	73.7832	3.2945	95.4472	35.1952	29.3617	99.3954	57.0118	-19.3232	6.77721	-33.9472	22.6342	42.5998	69.7778	8.06441	17.7928	-82.9584	88.8561	-33.3264	13.8212	-90.5346	61.2132	2.11807	91.9477	-18.4261	51.9709	-73.5894	46.5178	-52.5975	19.5901	-96.6681	58.6015	-7.10695	2.74279	54.2217	-75.4459	-72.5701	52.5611	79.4548	12.6349	-39.731	-45.5101	-64.9379	-96.072	-73.9954	45.8842	24.6199	-59.7347	35.8282	85.2054	56.553	43.2229	48.3981	-42.0982	23.9477	-70.3309	-83.5827	57.8733	74.088	-39.5465	-29.2868	67.6959	-73.1399	76.6272	-12.7424	80.2508	90.1656	18.3534	45.1014	74.9232	-82.4914	-99.9441	-60.9838	-46.2642	-91.7776	-45.1773	-93.7718	29.3291	-1.95563	43.0157	17.2543	
